date,open,high,low,close,volume
2022-01-18 15:30:00+05:30,20955.25522097295,21248.85779775916,20937.948886830018,21008.23376510124,1018467
2022-01-19 15:30:00+05:30,21046.53044885466,21227.268405099698,20927.564367825296,21131.433947502363,679458
2022-01-20 15:30:00+05:30,21125.805100480397,21346.514800584187,21014.354280590727,21208.452085029126,1175379
2022-01-21 15:30:00+05:30,21325.55759194412,21446.65299484795,21209.385422181993,21306.93605659913,976826
2022-01-24 15:30:00+05:30,21369.661102147184,21605.797909194775,21270.14010296407,21271.188784191716,707862
2022-01-25 15:30:00+05:30,21201.04218033117,21412.060565066135,20985.21019642012,21383.557546781154,920864
2022-01-26 15:30:00+05:30,21402.194270145676,21421.65923701079,21115.939286542525,21345.491073673253,932596
2022-01-27 15:30:00+05:30,21371.638436079957,21432.539861891088,21160.34000744612,21412.797070116,804781
2022-01-28 15:30:00+05:30,21594.194107548534,21603.696090034297,21347.703768737116,21519.866452471135,896973
2022-01-31 15:30:00+05:30,21425.14693499729,21936.84467167256,21230.99689497542,21865.914810344875,1132843
2022-02-01 15:30:00+05:30,21986.52147508055,22082.221916212795,21575.2591140459,21706.04052335385,953077
2022-02-02 15:30:00+05:30,21826.861433466755,21916.498902725278,21698.259156078497,21785.20979983683,781770
2022-02-03 15:30:00+05:30,21776.532071295667,21980.49869064435,21655.659985980947,21851.697423823756,818564
2022-02-04 15:30:00+05:30,21831.937165594565,21943.918564017564,21659.077579128578,21798.389603824693,662594
2022-02-07 15:30:00+05:30,21750.51684591296,21787.43990306399,21520.691088180458,21688.578649308274,1014388
2022-02-08 15:30:00+05:30,21525.802955856223,21678.315127274756,21269.911043992786,21664.68599051957,1108578
2022-02-09 15:30:00+05:30,21752.980582685384,22035.737144303162,21728.610475520843,21844.319254685848,686601
2022-02-10 15:30:00+05:30,21570.1471197543,22070.08920241666,21539.86342549143,21922.03759162954,884024
2022-02-11 15:30:00+05:30,21867.49345446656,22225.075633502816,21831.544602524824,22057.715700091125,921675
2022-02-14 15:30:00+05:30,21939.207303945615,22062.539598112853,21640.09347026182,21747.392002335637,991767
2022-02-15 15:30:00+05:30,21707.613488904797,21857.128806894976,21530.980958631488,21832.49398010631,695582
2022-02-16 15:30:00+05:30,21833.495011164687,21998.592411076144,21513.66076443711,21556.539688821704,747368
2022-02-17 15:30:00+05:30,21574.212842646142,21906.741684083525,21572.6150313099,21630.270200462102,1243056
2022-02-18 15:30:00+05:30,21674.74105380212,21765.048010381342,21382.627056928217,21515.062746762826,927987
2022-02-21 15:30:00+05:30,21561.614209492906,21699.37245764812,21464.848827349975,21564.934430685167,669310
2022-02-22 15:30:00+05:30,21520.962295716075,21789.339405913008,21458.162928596284,21649.014302397547,642570
2022-02-23 15:30:00+05:30,21573.446669905974,21785.13594143033,21418.99699826585,21471.05047808063,787210
2022-02-24 15:30:00+05:30,21519.254809946764,21612.778018891036,21198.797832701614,21308.28961795558,658332
2022-02-25 15:30:00+05:30,21499.776188199136,21551.391466193567,21234.208453172003,21396.96060403044,955377
2022-02-28 15:30:00+05:30,21386.21803924111,21568.977000772622,21189.76578765816,21567.29281540112,842482
2022-03-01 15:30:00+05:30,21391.13454907887,21673.06937928011,21316.162302536442,21509.455470374163,865921
2022-03-02 15:30:00+05:30,21225.74978024048,21690.402943685607,21168.311330122244,21496.80645509147,1182447
2022-03-03 15:30:00+05:30,21324.400725279134,21785.185336239545,21222.20748741777,21704.545712538016,597208
2022-03-04 15:30:00+05:30,21871.039843317358,21975.9421999335,21497.50282977761,21663.115149332756,843302
2022-03-07 15:30:00+05:30,21809.058548642744,22049.683118151785,21699.02942292316,21716.892176904126,1030166
2022-03-08 15:30:00+05:30,21594.020875217753,21838.017652296632,21430.680572086716,21820.96051712316,686847
2022-03-09 15:30:00+05:30,21726.42170973143,22171.15893856827,21714.80076609782,21916.186715162545,863185
2022-03-10 15:30:00+05:30,21788.25430010737,21975.170838580227,21514.179353426585,21582.253417986754,1034093
2022-03-11 15:30:00+05:30,21597.829577693672,21844.309016912455,21576.44473644309,21615.187877309996,1046350
2022-03-14 15:30:00+05:30,21677.16660323016,21803.98773677184,21595.589829548815,21640.87671911489,727054
2022-03-15 15:30:00+05:30,21767.706778922595,21928.1594964307,21673.627679077577,21708.20148594148,824893
2022-03-16 15:30:00+05:30,21870.265048426478,21960.675620477374,21266.68970789349,21398.919095325557,684743
2022-03-17 15:30:00+05:30,21554.695186897945,21630.255247472316,21180.446217766734,21359.967566454245,1184113
2022-03-18 15:30:00+05:30,21453.88323797913,21601.808003844264,21096.176489607424,21188.17682186813,717713
2022-03-21 15:30:00+05:30,21359.569236054787,21379.41880897752,20803.422032092836,20984.287152047953,905157
2022-03-22 15:30:00+05:30,20955.803371749,21209.976000644354,20932.494190573758,21001.802797781245,813545
2022-03-23 15:30:00+05:30,20905.851616960525,21204.40717686852,20887.796913703314,20959.269581107652,798440
2022-03-24 15:30:00+05:30,20915.39676720329,20990.05123084149,20406.540430810215,20573.21605045848,966497
2022-03-25 15:30:00+05:30,20552.32304087406,20888.00926498892,20339.007965431276,20866.622535452363,994940
2022-03-28 15:30:00+05:30,20952.241015317974,21008.797412783522,20620.39739326752,20799.823748927793,875882
2022-03-29 15:30:00+05:30,20736.55922632748,20844.649246314122,20644.67327429077,20759.796562708903,542238
2022-03-30 15:30:00+05:30,20874.39323705539,21031.183866803553,20516.71965118743,20557.25442413607,595361
2022-03-31 15:30:00+05:30,20390.271797188492,20960.476373498237,20270.85629760994,20832.572506529283,719473
2022-04-01 15:30:00+05:30,20801.001979006738,21127.823634541466,20682.049530920558,21042.730455889738,1047990
2022-04-04 15:30:00+05:30,21037.523216916084,21211.42852795611,20998.48926086921,21016.757853751496,696726
2022-04-05 15:30:00+05:30,21204.93198803711,21283.104394782473,20787.634541756917,20950.36151290807,1009531
2022-04-06 15:30:00+05:30,20906.00242968878,21087.665536549328,20855.55674920572,20913.705414697655,967517
2022-04-07 15:30:00+05:30,20972.155549002175,21257.4517179016,20960.273122223694,21019.000343731645,952981
2022-04-08 15:30:00+05:30,21128.248316671044,21337.56225413409,20910.713783576586,20961.361176814145,1213077
2022-04-11 15:30:00+05:30,20994.287752108095,21166.065152407067,20771.034002987377,20782.01713543798,745105
2022-04-12 15:30:00+05:30,20680.727702708824,20939.548587648052,20484.347917348445,20903.763226633368,900085
2022-04-13 15:30:00+05:30,20732.114196160506,21139.1288318176,20579.622653486163,21082.862454412607,670247
2022-04-14 15:30:00+05:30,21126.172537029848,21262.948298454594,21025.847607797135,21121.114986596178,1026817
2022-04-15 15:30:00+05:30,21270.51414571827,21421.83142511242,21154.18424054045,21234.98910786534,666962
2022-04-18 15:30:00+05:30,21300.84355261259,21352.069715980964,21108.083971957338,21285.60619501102,758170
2022-04-19 15:30:00+05:30,21379.339074871976,21578.15014779985,21231.274832353276,21249.623840295924,715183
2022-04-20 15:30:00+05:30,21199.97439914854,21455.62283883091,21176.446805829066,21250.64576394564,809329
2022-04-21 15:30:00+05:30,21223.545551865358,21424.004433915354,21017.516001082615,21061.106168826147,827484
2022-04-22 15:30:00+05:30,21081.862570631023,21396.450897880386,21047.62284302896,21197.310209763258,1022868
2022-04-25 15:30:00+05:30,21182.805957563916,21202.197411177556,20835.35656554594,21028.442107392006,1038234
2022-04-26 15:30:00+05:30,20886.05238675231,21285.14342791449,20751.79233252281,21206.584485272455,865934
2022-04-27 15:30:00+05:30,21300.78109121195,21927.32496622568,21296.003624647576,21668.30186165774,778600
2022-04-28 15:30:00+05:30,21664.182349683357,21897.481441487205,21612.251443197696,21636.666682933967,848813
2022-04-29 15:30:00+05:30,21566.10015667518,21805.60647502138,21376.363288904475,21736.070130251726,1071876
2022-05-02 15:30:00+05:30,21667.20444068467,22048.19520199132,21658.356438854218,21849.302067797027,711396
2022-05-03 15:30:00+05:30,21881.78607007063,21982.213990559758,21715.953356035403,21949.051796536194,818456
2022-05-04 15:30:00+05:30,21801.799747675046,21947.967742578876,21641.341969371068,21902.580749492743,694432
2022-05-05 15:30:00+05:30,21927.7501033227,21997.45977717432,21766.185679497845,21974.18584521694,969128
2022-05-06 15:30:00+05:30,21963.827804736004,22237.801321426723,21743.977976827937,22195.52348486134,968308
2022-05-09 15:30:00+05:30,21980.960589290782,22422.819602711977,21897.344933974833,22238.200428958167,776378
2022-05-10 15:30:00+05:30,22398.193252877794,22427.89388475187,21989.99824339865,22139.249821764606,518037
2022-05-11 15:30:00+05:30,22042.425165151188,22488.50785905093,21923.22109396824,22366.98964556512,1042760
2022-05-12 15:30:00+05:30,22437.164109183348,22493.608578649964,22197.16729967836,22324.892780526712,643019
2022-05-13 15:30:00+05:30,22292.15313995989,22546.29650298534,22243.45711944154,22386.385612847716,626418
2022-05-16 15:30:00+05:30,22334.327977426583,22552.00320178472,22289.129297230855,22342.280451568553,1014087
2022-05-17 15:30:00+05:30,22409.235693632334,22495.469330114454,22203.119792915066,22387.002709085755,879161
2022-05-18 15:30:00+05:30,22299.61871251518,22491.360591031294,22126.791603425605,22448.970516936428,652971
2022-05-19 15:30:00+05:30,22527.454312342084,22736.715949232923,22419.03592406964,22455.435913359102,1158174
2022-05-20 15:30:00+05:30,22571.25233093756,22739.09573894012,22358.14623571351,22408.48032644799,695617
2022-05-23 15:30:00+05:30,22256.81004971458,22619.90085283242,22179.023018965625,22520.388885210894,857783
2022-05-24 15:30:00+05:30,22506.26997641877,22719.416881795903,22374.760779851607,22604.65231742336,1154124
2022-05-25 15:30:00+05:30,22668.638624009352,22848.490270269936,22491.77958828337,22826.25122214968,937811
2022-05-26 15:30:00+05:30,22611.890079639474,22826.644243903753,22510.812978131224,22669.66150043955,775691
2022-05-27 15:30:00+05:30,22577.05595094378,22825.939421415376,22499.36760932427,22701.993264648125,880285
2022-05-30 15:30:00+05:30,22745.123887898204,23109.57629900916,22574.095836709752,23027.114852824307,1013073
2022-05-31 15:30:00+05:30,22845.979140754363,23187.41903606995,22843.164987211978,23000.777641177046,724939
2022-06-01 15:30:00+05:30,23052.637039436886,23096.652050644698,22547.505211579686,22722.606998426585,650802
2022-06-02 15:30:00+05:30,22681.50227266255,22848.237476179842,22446.5728662454,22823.15454122106,846185
2022-06-03 15:30:00+05:30,22954.220420412763,23167.83620789897,22801.653231477834,23038.045113555214,1167004
2022-06-06 15:30:00+05:30,22988.170149139107,23212.177720346648,22892.47159171901,23080.98433777036,604035
2022-06-07 15:30:00+05:30,23046.13021704095,23242.87079491212,22925.259210309963,23120.414467812985,1022668
2022-06-08 15:30:00+05:30,23045.86528519293,23187.35524461672,22700.604093492886,22741.518010411677,569326
2022-06-09 15:30:00+05:30,22753.1897300656,23164.218782976237,22709.828802823944,23005.257821890093,856051
2022-06-10 15:30:00+05:30,22774.974439502294,23304.50891859967,22551.112442536323,23267.986858657994,1143744
2022-06-13 15:30:00+05:30,23258.889448361395,23608.27193073762,23109.329250612966,23567.625511303126,533154
2022-06-14 15:30:00+05:30,23300.726155780052,23355.73558926284,22979.49023225837,23108.63551680981,847175
2022-06-15 15:30:00+05:30,22895.613357468595,23149.460458255686,22844.747443781675,22918.874238722405,708140
2022-06-16 15:30:00+05:30,22964.46616716053,23071.813111290074,22698.805092379065,22845.324498213882,825541
2022-06-17 15:30:00+05:30,22814.009407023746,23018.397466765993,22706.391815524497,22859.125325160145,1137786
2022-06-20 15:30:00+05:30,22789.27198749929,22876.9650903071,22645.005926754635,22736.95923824938,564434
2022-06-21 15:30:00+05:30,22726.54366230525,22747.10806493513,22505.242510082775,22682.604114169284,717412
2022-06-22 15:30:00+05:30,22606.17633415193,22962.6125009471,22390.06448493781,22943.37932351538,903068
2022-06-23 15:30:00+05:30,22854.50427942782,23233.795719250822,22839.583453912262,23039.205848909623,624955
2022-06-24 15:30:00+05:30,22840.629894828136,23298.309828225065,22757.499593656907,23106.910518830133,736837
2022-06-27 15:30:00+05:30,23187.50167173497,23358.160665402036,22842.703648392475,22951.105905901117,1276211
2022-06-28 15:30:00+05:30,23020.99975661238,23180.977316258017,22910.468692456445,23084.33134380556,725283
2022-06-29 15:30:00+05:30,23194.473090468582,23458.729277442595,23143.550808795902,23248.155190295598,694069
2022-06-30 15:30:00+05:30,23205.838492864597,24067.288039947216,23093.10790473762,23980.065860785126,887206
2022-07-01 15:30:00+05:30,23931.100552571243,24203.90719447823,23773.262275656583,24107.5606021518,968535
2022-07-04 15:30:00+05:30,24145.73663874316,24382.391536923853,24054.525514187153,24264.8035784663,557310
2022-07-05 15:30:00+05:30,24239.33667635188,24482.236817387147,24094.89422833521,24349.337172014646,1101428
2022-07-06 15:30:00+05:30,24610.024205028367,24810.878201585423,24030.123589422692,24124.33617768865,711884
2022-07-07 15:30:00+05:30,24224.984687446322,24302.0600430363,23846.813360217482,23985.813058156415,591362
2022-07-08 15:30:00+05:30,24244.829993608284,24394.67451715996,24065.49182784856,24211.16885531842,1002830
2022-07-11 15:30:00+05:30,24262.435561741822,24356.520142731366,24044.994189306464,24236.33214451443,1198846
2022-07-12 15:30:00+05:30,24221.599660282183,24462.632445443454,24012.784251550627,24378.8730445525,863575
2022-07-13 15:30:00+05:30,24448.167492562978,24478.002976590375,23926.435695270837,24137.773848538523,847281
2022-07-14 15:30:00+05:30,24095.387909940317,24110.947885525788,23693.23164210219,23915.460922063725,890373
2022-07-15 15:30:00+05:30,24000.986809471484,24139.58655792794,23866.25653642701,23932.860728049236,768784
2022-07-18 15:30:00+05:30,23942.187603911552,24034.489032703776,23688.934465589926,23815.498482549905,995894
2022-07-19 15:30:00+05:30,23896.891546082818,24188.847383501572,23895.74517805838,23974.708096105795,708869
2022-07-20 15:30:00+05:30,24215.900905983533,24381.49518972945,23847.245457616806,23914.0757116032,1032331
2022-07-21 15:30:00+05:30,23898.473914265036,23973.280707556405,23505.202494782545,23649.688175276475,1025671
2022-07-22 15:30:00+05:30,23703.33195970147,23838.63684080422,23448.258101052787,23808.173461042716,904800
2022-07-25 15:30:00+05:30,23933.380881585057,23935.91293985314,23560.435528073733,23770.697584251997,767103
2022-07-26 15:30:00+05:30,23889.25117958428,24045.53897912359,23661.72151486563,23731.81319286964,870524
2022-07-27 15:30:00+05:30,23477.232724474652,23904.752108999048,23463.896066134268,23732.565375150465,617011
2022-07-28 15:30:00+05:30,23757.700477930408,23867.17236946499,23619.65180310205,23697.64041638475,751741
2022-07-29 15:30:00+05:30,23606.32694820304,24154.15074073479,23437.53568377623,24110.696845658684,975415
2022-08-01 15:30:00+05:30,24162.796119828272,24247.402592173003,24012.885130514296,24201.484724638995,822150
2022-08-02 15:30:00+05:30,24213.951855484003,24703.019564163766,23963.84103141295,24684.932891233733,1072740
2022-08-03 15:30:00+05:30,24870.89595635528,24880.15872302442,24416.55715706427,24709.834760834747,1049978
2022-08-04 15:30:00+05:30,24763.487329164236,24767.747965281014,24279.79363701418,24477.824223765874,752003
2022-08-05 15:30:00+05:30,24485.908108070344,24552.243481203717,24087.53635492087,24281.916576963864,709394
2022-08-08 15:30:00+05:30,24251.061544108506,24609.631344182235,24166.565627970787,24416.793420842772,1071651
2022-08-09 15:30:00+05:30,24514.780460794624,24665.106043704163,24103.830733027513,24210.975003825533,647335
2022-08-10 15:30:00+05:30,24193.53210330249,24445.38364265699,24022.77802197765,24382.52398549125,989846
2022-08-11 15:30:00+05:30,24625.962769403115,24716.966472749973,24466.71212149896,24634.186604807484,819146
2022-08-12 15:30:00+05:30,24675.62126097563,24789.72622892001,24509.822518297635,24751.60247959727,679308
2022-08-15 15:30:00+05:30,24943.171126798345,25141.167329997385,24783.377279012082,24796.005592916637,676683
2022-08-16 15:30:00+05:30,24855.52305320674,25027.257665018857,24551.41574971728,24601.040795889257,714074
2022-08-17 15:30:00+05:30,24473.29240287951,24513.72371337037,23733.96445610362,23912.131336875023,664456
2022-08-18 15:30:00+05:30,24063.858101657137,24226.800346720403,23943.06255797034,24119.68153217479,886334
2022-08-19 15:30:00+05:30,24061.230740902927,24203.586843948175,23669.242990287814,23796.746147954116,1072210
2022-08-22 15:30:00+05:30,23785.66237669854,24276.171156951295,23733.512373707123,24052.50044763403,1212601
2022-08-23 15:30:00+05:30,24015.452682391322,24182.441641038506,23856.067284680128,23927.463264136288,656540
2022-08-24 15:30:00+05:30,24038.578397799432,24244.32058993807,23739.57575489154,23806.1125425619,1100918
2022-08-25 15:30:00+05:30,24013.51385798699,24102.84686752517,23480.216798727182,23663.811595488532,818572
2022-08-26 15:30:00+05:30,23496.220829444115,23915.880523302538,23393.82153401953,23775.046086157254,796775
2022-08-29 15:30:00+05:30,23902.46818863278,24033.680933083528,23722.309721700134,23859.879210665767,1101210
2022-08-30 15:30:00+05:30,23872.860178842613,24134.37571465694,23721.75122085811,24045.683000235367,608265
2022-08-31 15:30:00+05:30,24371.08425743749,24391.941977167837,23758.565764095958,24199.25654648764,598615
2022-09-01 15:30:00+05:30,24305.307572373244,24362.9234661641,23479.747664829396,23902.96417333549,886880
2022-09-02 15:30:00+05:30,23853.717683390845,24083.60106233454,23604.625995173872,23655.954901900986,810580
2022-09-05 15:30:00+05:30,23654.03910850344,23752.856143746696,23461.894812337556,23602.03328894565,687682
2022-09-06 15:30:00+05:30,23538.578687443984,23671.024096004865,23397.11840850442,23464.945219259644,566241
2022-09-07 15:30:00+05:30,23366.556842064532,23801.014768720583,23287.721189254542,23616.797144866352,771250
2022-09-08 15:30:00+05:30,23482.127204033317,23762.13706047673,23298.618461198523,23298.940536225655,1178578
2022-09-09 15:30:00+05:30,23429.223199851192,23566.455741116988,23195.350057945445,23310.40301759563,1110275
2022-09-12 15:30:00+05:30,23324.30079724449,23448.717690605634,23041.769324900706,23106.483852192894,520159
2022-09-13 15:30:00+05:30,23091.33228832704,23131.092195906334,22751.957563149663,22934.880578905762,894207
2022-09-14 15:30:00+05:30,22960.04131518005,23032.71814971299,22697.734085558746,22848.670588033125,839145
2022-09-15 15:30:00+05:30,22606.25614109307,22900.88824833802,22420.529379250107,22858.617363471436,974747
2022-09-16 15:30:00+05:30,22800.143932133622,22972.27141168492,22696.302838297262,22731.412237420485,934524
2022-09-19 15:30:00+05:30,22843.466852654125,22844.627621923424,22462.120612513794,22641.972681697538,912823
2022-09-20 15:30:00+05:30,22858.40173731014,22957.326144077288,22550.007859799123,22681.97238170499,1057171
2022-09-21 15:30:00+05:30,22677.20437732758,22779.63727484679,22473.148147679134,22620.585838160612,900411
2022-09-22 15:30:00+05:30,22509.132155077103,22803.796746700198,22335.012335509033,22734.671411189855,998408
2022-09-23 15:30:00+05:30,22512.661750772055,23111.8953265196,22486.11625593316,22901.56380617764,814238
2022-09-26 15:30:00+05:30,22994.23197445472,23133.38827302335,22735.384420216877,22856.72909234327,1080079
2022-09-27 15:30:00+05:30,22916.544952572665,23095.18111369505,22490.511679212777,22502.191367476098,821801
2022-09-28 15:30:00+05:30,22366.18071977633,22619.525388670067,22209.111828661516,22554.144232075592,633140
2022-09-29 15:30:00+05:30,22662.783347816778,22785.328855491283,22365.83077662282,22483.067609885013,811894
2022-09-30 15:30:00+05:30,22384.92593013119,22570.474227381546,22145.972179790653,22231.43353123955,1045289
2022-10-03 15:30:00+05:30,22240.95712617251,22264.70463834502,21817.050747196794,22065.92196162169,839132
2022-10-04 15:30:00+05:30,22265.14015381124,22277.543085975358,21715.27937465405,21920.178931994076,904315
2022-10-05 15:30:00+05:30,21933.598007643384,22181.64994781619,21852.982272358655,21858.72572113218,1044274
2022-10-06 15:30:00+05:30,21842.19460923086,22000.55060349192,21671.470075423906,21909.072891778822,1188895
2022-10-07 15:30:00+05:30,22301.301305314704,22443.837550329106,21769.55689157896,21807.975086478815,642547
2022-10-10 15:30:00+05:30,21795.19336733599,21872.60571895566,21358.212082219907,21501.25864433409,658703
2022-10-11 15:30:00+05:30,21441.160092768507,21647.443046667726,21280.04486710705,21332.732766590125,1095829
2022-10-12 15:30:00+05:30,21354.59552149342,21495.615232090066,20618.14099553513,20691.011536301703,1026745
2022-10-13 15:30:00+05:30,20687.51919550448,20783.304161878532,20506.987398040343,20624.244451755832,940373
2022-10-14 15:30:00+05:30,20467.59497057895,20775.801760456565,20292.701041645887,20768.02027220468,579006
2022-10-17 15:30:00+05:30,20853.285219940586,21175.357630736664,20812.722256951616,21017.122707001443,669610
2022-10-18 15:30:00+05:30,20971.695877799342,21104.492148254234,20881.16276552423,21015.05793765591,858077
2022-10-19 15:30:00+05:30,21003.505799563558,21110.766993925914,20877.129983542945,21024.56045370144,898461
2022-10-20 15:30:00+05:30,21050.316968605763,21385.058738692318,20911.3634322154,21320.634242087996,632048
2022-10-21 15:30:00+05:30,21327.98114457624,21524.22707655159,20882.49692222315,20932.356241112968,769165
2022-10-24 15:30:00+05:30,21068.67672286184,21294.064235116,20994.51698524934,21155.93472030797,995116
2022-10-25 15:30:00+05:30,20972.770135382918,21308.747573048513,20805.04912880893,21218.425724534987,997189
2022-10-26 15:30:00+05:30,21489.61131365253,21573.706417516685,21131.328929947038,21286.19837611702,800852
2022-10-27 15:30:00+05:30,21258.838273879832,21527.36920067522,21253.163442475998,21343.854706031223,815345
2022-10-28 15:30:00+05:30,21489.57806488912,21706.525551075236,21350.649604153576,21661.45072814304,933461
2022-10-31 15:30:00+05:30,21770.05330585385,22004.83227999642,21681.0277405756,21714.77226978804,1054499
2022-11-01 15:30:00+05:30,21907.574876494604,21950.095315371964,21300.776427497334,21442.583476663916,544349
2022-11-02 15:30:00+05:30,21647.27363375193,21850.201122403476,21558.190608924517,21745.546218169984,738429
2022-11-03 15:30:00+05:30,21638.182539329377,21751.588516219883,21491.09180735052,21549.453163712336,772532
2022-11-04 15:30:00+05:30,21676.405283650955,21881.92966187798,21514.828505874135,21532.09737493798,619150
2022-11-07 15:30:00+05:30,21351.73105228055,21765.826639257004,21194.312400515217,21748.000518467892,553498
2022-11-08 15:30:00+05:30,21673.61929598428,21878.832700828876,21587.850339086737,21746.667537103745,722752
2022-11-09 15:30:00+05:30,21730.682578539097,21949.8749041766,21596.27014619911,21899.30251488727,873244
2022-11-10 15:30:00+05:30,21870.130163805305,22044.189986438774,21754.498667275893,21917.99278222867,914684
2022-11-11 15:30:00+05:30,21852.810584739567,22028.575959171725,21803.895716943687,21895.172843446995,554908
2022-11-14 15:30:00+05:30,21807.071400307526,22288.09744436654,21672.56296184225,22169.998038343638,802718
2022-11-15 15:30:00+05:30,21997.51315736208,22226.735546236996,21875.050352190177,22126.870959138152,881172
2022-11-16 15:30:00+05:30,22026.337550200686,22335.505992606228,21989.293043284237,22196.957183514376,885410
2022-11-17 15:30:00+05:30,22126.56027462356,22540.44661745568,22009.57402468156,22451.3971877999,828482
2022-11-18 15:30:00+05:30,22551.462109715078,22726.219569161127,22271.408938697918,22273.818199099347,788861
2022-11-21 15:30:00+05:30,22224.961879343595,22636.84276681513,22031.530212582813,22592.36624767609,1135123
2022-11-22 15:30:00+05:30,22762.664416930827,22903.93965088853,22263.616580143833,22398.925176642144,1166510
2022-11-23 15:30:00+05:30,22610.503736326587,22768.525683289405,22261.8468675571,22297.322119394383,579849
2022-11-24 15:30:00+05:30,22356.832326005293,22555.49158102167,22304.753993276714,22340.836981984015,957230
2022-11-25 15:30:00+05:30,22267.553403269343,22453.60364525316,22014.94155178876,22051.648064998455,904463
2022-11-28 15:30:00+05:30,22147.43193448685,22207.06657915626,21730.26658475644,21930.08902273151,702470
2022-11-29 15:30:00+05:30,21832.21838728057,22479.774585343108,21781.415184997975,22265.392038232654,1174568
2022-11-30 15:30:00+05:30,22426.423411370226,22666.304684794366,22265.875727645453,22288.349957194667,1028945
2022-12-01 15:30:00+05:30,22364.5764744535,22577.902718852423,22261.437487246676,22295.62592758202,934800
2022-12-02 15:30:00+05:30,22431.01243046668,22563.737743018894,22247.955409437913,22491.336197983623,681720
2022-12-05 15:30:00+05:30,22702.892272853413,22905.412542366023,22515.357727358547,22556.60014358911,1146265
2022-12-06 15:30:00+05:30,22714.108647395402,22926.599706637855,21680.996104142763,21875.643289520587,826080
2022-12-07 15:30:00+05:30,21956.354124682723,22063.94667329602,21116.087337275258,21453.697252017813,789557
2022-12-08 15:30:00+05:30,21584.447479600898,22091.952541573664,20964.209694970035,21029.653820315445,1025551
2022-12-09 15:30:00+05:30,21175.905739219543,21424.73687336729,20376.469604836348,20718.2824696281,1107940
