entry_time,exit_time,direction,action,entry_spot,exit_spot,stop_loss,target,lots,units,entry_premium,exit_premium,strike,gross_pnl,costs,pnl,risk,exit_reason,confidence,bars_held,regime
2025-02-04 15:30:00+05:30,2025-02-12 15:30:00+05:30,UP,BUY_CALL,23136.868060993165,23212.814402556596,22370.862977952474,24100.029625562634,3,225,157.3132145813197,47.13685136515414,23300.0,-14158.189312318775,599.754909638806,-14757.944221957581,35395.473280796934,TIME_STOP+PREMIUM_STOP,88.7979886598535,6,STRONG_UPTREND
2025-03-05 15:30:00+05:30,2025-03-13 15:30:00+05:30,UP,BUY_CALL,23288.35281318391,23571.866393838653,22784.918706751134,23922.009221438882,3,225,159.36721907919855,161.0371745760931,23450.0,375.7399868012726,958.9313929307267,-583.1914061294541,35857.62429281967,TIME_STOP,73.8940026975621,6,UPTREND
2025-03-19 15:30:00+05:30,2025-03-27 15:30:00+05:30,UP,BUY_CALL,23848.043425905653,24186.68146550768,23008.81438862932,25106.886981820153,3,225,168.7187681555588,212.88278625374733,24000.0,9936.90407209242,1146.6894121889316,8790.21465990349,37961.72283500073,TIME_STOP,72.49376407094022,6,SQUEEZE
2025-03-28 15:30:00+05:30,2025-04-08 15:30:00+05:30,UP,BUY_CALL,24355.06741985384,24239.86984089871,23508.53356856107,25624.868196792995,3,225,176.5606161599335,12.381648416147527,24500.0,-15890.455454394014,547.4577317288198,-16437.913186122834,39726.13863598504,TIME_STOP+PREMIUM_STOP,97.34466686648706,6,UPTREND
2025-04-11 15:30:00+05:30,2025-04-23 15:30:00+05:30,UP,BUY_CALL,24051.81545101088,24397.225099781528,23209.91685112029,25314.66335084676,3,225,172.2553448238159,222.05432571793062,24200.0,11204.770701175812,1185.3309460404594,10019.439755135352,38757.45258535858,TIME_STOP,77.09905425192512,6,RANGE
2025-05-28 15:30:00+05:30,2025-06-05 15:30:00+05:30,UP,BUY_CALL,24952.969686478227,25282.33822933634,24079.10520641856,26263.766406567727,2,150,181.50676870522693,212.1938199302822,25100.0,4603.0576837582885,787.6151966997656,3815.4424870585226,27226.01530578404,TIME_STOP,86.18199791082135,6,UPTREND
2025-06-09 15:30:00+05:30,2025-06-17 15:30:00+05:30,UP,BUY_CALL,25358.58791104388,24944.87685117645,24477.569859108607,26680.11498894679,2,150,187.8367378680905,0.4854859321281424,25500.0,-11270.20427208543,362.0491348128947,-11632.253406898324,28175.510680213574,TIME_STOP+PREMIUM_STOP,77.03677818864364,6,UPTREND
2025-06-19 15:30:00+05:30,2025-06-27 15:30:00+05:30,UP,BUY_CALL,25229.141312917796,25308.35448595638,24350.993569134305,26546.362928593033,3,225,174.36692631206097,52.56902302292474,25400.0,-15693.023368085487,665.7714349305619,-16358.79480301605,39232.55842021372,TIME_STOP+PREMIUM_STOP,76.33873154891322,6,RANGE
2025-07-08 15:30:00+05:30,2025-07-11 15:30:00+05:30,UP,BUY_CALL,25714.84123779768,24812.73676907921,24812.73676907921,27067.997940875382,3,225,173.30523589237782,1.2732269747621388,25900.0,-15597.471230314004,503.61982614637475,-16101.091056460378,38993.67807578501,STOP+PREMIUM_STOP,95.7936997010318,3,SQUEEZE
2025-07-14 15:30:00+05:30,2025-07-16 15:30:00+05:30,UP,BUY_CALL,25526.365613445138,24626.678647010594,24626.678647010594,26875.896063096952,3,225,176.11253282550024,3.110574257712017,25700.0,-15850.127954295021,517.4121940993696,-16367.540148394392,39625.319885737554,STOP+PREMIUM_STOP,87.62421300912563,2,RANGE
2025-11-26 15:30:00+05:30,2025-12-04 15:30:00+05:30,UP,BUY_CALL,24963.472069675317,24882.23913855064,24314.589498933063,25936.7959257887,2,150,186.05078826831596,19.630033540194745,25100.0,-11163.04729609896,398.2000287052205,-11561.247324804179,27907.618240247393,TIME_STOP+PREMIUM_STOP,73.7289491855283,6,RANGE
2026-01-08 15:30:00+05:30,2026-01-16 15:30:00+05:30,UP,BUY_CALL,25280.841054292752,25193.48595348993,24400.324258877692,26601.616247415343,3,225,175.55542019809764,14.571221825181965,25450.0,-15799.987817828787,551.3503850009107,-16351.338202829698,39499.96954457197,TIME_STOP+PREMIUM_STOP,68.7777521877853,6,RANGE
2026-01-21 15:30:00+05:30,2026-01-30 15:30:00+05:30,UP,BUY_CALL,25527.54449668141,25132.13349269814,24631.91657165311,26870.98638422386,3,225,176.60100869134476,0.435206598575661,25700.0,-15894.09078222103,510.523082258133,-16404.613864479164,39735.22695555257,TIME_STOP+PREMIUM_STOP,88.20492609675223,6,RANGE
2026-02-18 15:30:00+05:30,2026-02-23 15:30:00+05:30,DOWN,BUY_PUT,24194.24393584031,25047.24604346786,25047.24604346786,22914.740774398982,3,225,165.90759914650516,1.9287268487242955,24100.0,-14931.683923185465,484.3240634565757,-15416.00798664204,37329.20980796366,STOP+PREMIUM_STOP,93.07932261295436,3,RANGE
2026-03-11 15:30:00+05:30,2026-03-19 15:30:00+05:30,UP,BUY_CALL,25946.30229699605,25033.93394507109,25033.93394507109,27314.854824883492,2,150,188.39090568695792,5.6178229770553756e-05,26100.0,-11303.454341217475,362.2138928058232,-11665.668234023298,28258.63585304369,STOP+PREMIUM_STOP,71.17247002644434,6,UPTREND
2026-03-23 15:30:00+05:30,2026-04-01 15:30:00+05:30,DOWN,BUY_PUT,24714.68368405917,25578.767126953775,25578.767126953775,23418.558519717266,2,150,182.86602200180278,0.12026063988802349,24650.0,-10971.961320108168,132.15611960179768,-11104.117439709966,27429.903300270416,STOP+PREMIUM_STOP,74.79650087546943,5,RANGE
2026-04-13 15:30:00+05:30,2026-04-22 15:30:00+05:30,DOWN,BUY_PUT,24890.97329287591,23588.17568144737,25759.50503382827,23588.17568144737,3,225,173.16994628639623,1206.6451372928132,24800.0,232531.9179764438,4169.102684842827,228362.81529160097,38963.23791443915,TARGET,87.61192517808935,6,RANGE
2026-04-23 15:30:00+05:30,2026-05-04 15:30:00+05:30,DOWN,BUY_PUT,23794.860326704707,23787.54188338077,24625.80839486863,22548.438224458823,3,225,162.2731270297536,45.321167946117384,23700.0,-14604.581432677825,608.4240296062434,-15213.005462284069,36511.45358169456,TIME_STOP+PREMIUM_STOP,92.86138319744603,6,DOWNTREND
2026-05-07 15:30:00+05:30,2026-05-15 15:30:00+05:30,DOWN,BUY_PUT,23351.74552241066,23767.72721447761,24171.139275613303,22122.654892606697,3,225,176.88643754233817,0.8124557704205699,23300.0,-15919.779378810437,192.6580320302622,-16112.4374108407,39799.44844702609,TIME_STOP+PREMIUM_STOP,91.43975189669895,6,RANGE
2026-05-21 15:30:00+05:30,2026-05-25 15:30:00+05:30,DOWN,BUY_PUT,24099.48064937916,22972.328786339804,24850.91522473873,22972.328786339804,2,150,184.28705156411343,1054.4368814580412,24050.0,130522.47448408917,1015.5411344048737,129506.93334968429,27643.057734617014,TARGET,71.2850512872757,2,DOWNTREND
2026-06-02 15:30:00+05:30,2026-06-10 15:30:00+05:30,DOWN,BUY_PUT,22880.65818390637,23150.96353419585,23686.136337537886,21672.440953459092,3,225,160.42520737829363,3.232067056638357,22800.0,-14438.268664046427,472.55954014674467,-14910.828204193172,36095.671660116066,TIME_STOP+PREMIUM_STOP,67.44925170746747,6,RANGE
2026-06-18 15:30:00+05:30,2026-06-26 15:30:00+05:30,DOWN,BUY_PUT,22552.773937957747,22241.02596838728,23345.989380059393,21362.95077480528,3,225,169.60175184228865,263.50580451656424,22500.0,21128.411851712008,526.6455986826595,20601.76625302935,38160.394164514946,TIME_STOP,90.53917431532281,6,RANGE
2026-06-29 15:30:00+05:30,2026-07-07 15:30:00+05:30,DOWN,BUY_PUT,22179.561007767352,22171.021577389383,22957.996916660908,21011.90714442702,3,225,154.93392142592347,45.84464194834254,22100.0,-13944.052928333114,588.8872650749618,-14532.940193408076,34860.13232083278,TIME_STOP+PREMIUM_STOP,87.54831237213708,6,RANGE
2026-07-08 15:30:00+05:30,2026-07-16 15:30:00+05:30,DOWN,BUY_PUT,21996.24082003662,22156.3904854889,22772.226575245248,20832.262187223674,3,225,167.72510837884693,13.755200831978982,21950.0,-15095.259754096223,199.57875779599962,-15294.838511892223,37738.149385240555,TIME_STOP+PREMIUM_STOP,76.32264112851475,6,RANGE
